date,OPEN,HIGH,LOW,CLOSE,VOLUME,dividend,event_type,description
2019-03-14,205.6,206.38,203.5,203.66,43879390,8972775024.4,,
2019-03-15,204.2,204.95,203.55,203.55,35953260,7336045663.3,,
2019-03-18,204.25,206.14,204.11,205.9,40854520,8389470396.4,,
2019-03-19,206.4,208.31,205.93,207.7,47791920,9903533910.2,,
2019-03-20,207.6,209.84,206.4,209.8,55535200,11569085791.0,,
2019-03-21,210.25,212.29,209.77,210.61,67037150,14163016455.2,,
2019-03-22,210.61,211.29,206.7,207.7,49421400,10313343201.3,,
2019-03-25,206.63,214.2,205.55,214.0,108111450,22848249253.9,,
2019-03-26,214.7,218.46,213.13,218.0,81466100,17633502019.4,,
2019-03-27,218.2,219.25,214.1,214.1,71996140,15596522767.4,,
2019-03-28,214.15,215.95,213.72,215.07,47565550,10216959979.2,,
2019-03-29,215.99,218.19,214.4,214.42,85814090,18553632347.3,,
2019-04-01,215.05,218.11,215.01,217.7,51803650,11253074150.2,,
2019-04-02,218.75,219.32,216.8,218.23,49230090,10751708504.0,,
2019-04-03,220.1,224.16,218.88,219.05,92738080,20531098477.6,,
2019-04-04,218.49,221.85,218.01,221.8,51964100,11446112440.2,,
2019-04-05,222.6,227.7,222.03,227.5,78052850,17547675168.7,,
2019-04-08,227.93,232.3,227.9,232.3,70857870,16291618232.9,,
2019-04-09,233.5,238.9,232.39,238.0,117431200,27784863995.4,,
2019-04-10,239.0,245.25,237.94,243.68,129370870,31346391662.0,,
2019-04-11,244.4,247.23,238.86,238.86,105413510,25595059413.5,,
2019-04-12,240.0,243.15,237.0,239.5,96227220,23085050839.9,,
2019-04-15,240.35,242.3,237.06,237.8,47884980,11472210998.8,,
2019-04-16,239.0,239.5,232.32,233.24,86433710,20298807946.6,,
2019-04-17,234.5,235.75,232.0,234.3,70239480,16427399744.4,,
2019-04-18,233.83,234.11,230.84,232.79,55729500,12943427799.9,,
2019-04-19,233.49,233.5,231.9,232.6,12300520,2862831138.4,,
2019-04-22,233.7,236.09,233.05,235.41,44282380,10397459472.8,,
2019-04-23,236.0,237.56,234.16,235.67,56873940,13418935007.5,,
2019-04-24,235.0,236.47,233.94,236.0,43619460,10266634044.4,,
2019-04-25,235.68,236.0,227.8,227.8,100809150,23343816029.6,,
2019-04-26,227.46,227.47,222.08,223.18,94128120,21096827673.8,,
2019-04-29,223.7,229.09,223.05,228.8,48833240,11045122505.5,,
2019-04-30,229.01,229.02,223.81,225.17,63461350,14338585768.1,,
2019-05-02,226.0,229.84,225.85,229.1,36536970,8345545316.6,,
2019-05-03,229.7,233.0,228.55,232.52,47635490,10995571036.2,,
2019-05-06,228.75,232.8,227.0,232.8,48493800,11128064650.4,,
2019-05-07,232.7,234.34,230.26,231.49,46520740,10798164156.9,,
2019-05-08,231.03,232.5,229.5,230.0,42299640,9760522510.4,,
2019-05-10,227.0,229.49,226.11,227.0,44398820,10117567873.4,,
2019-05-13,226.51,228.67,224.15,224.22,47092220,10653573231.2,,
2019-05-14,224.55,230.55,224.55,227.88,76594470,17481625434.6,,
2019-05-15,228.92,230.96,224.43,228.69,61125230,13902878592.5,,
2019-05-16,229.0,231.45,227.59,228.19,40133150,9213037193.4,,
2019-05-17,227.0,228.24,226.0,226.94,28523030,6477834359.6,,
2019-05-20,228.23,229.18,225.1,226.0,30226170,6849501464.9,,
2019-05-21,227.02,232.71,226.04,232.71,59079510,13542510908.4,,
2019-05-22,233.13,237.4,230.8,235.86,59430610,13965801460.5,,
2019-05-23,234.5,235.37,228.57,229.3,51517700,11948509779.5,,
2019-05-24,231.2,236.45,231.2,234.45,65885440,15426776802.8,,
2019-05-27,235.28,237.0,233.83,236.0,27786310,6539312871.4,,
2019-05-28,236.5,237.47,230.6,233.19,74118940,17376341037.5,,
2019-05-29,232.1,234.3,230.25,233.4,51831510,12058285065.1,,
2019-05-30,234.55,235.21,231.91,232.75,36413600,8499588638.8,,
2019-05-31,230.56,234.1,229.21,233.24,53532020,12379239716.0,,
2019-06-03,231.18,241.5,230.35,239.95,84461310,20073174687.7,,
2019-06-04,239.88,240.25,234.8,236.0,70060790,16602617098.4,,
2019-06-05,236.0,240.3,235.11,239.0,52861630,12596463385.2,,
2019-06-06,238.87,246.34,238.53,244.89,61360950,14957128724.6,,
2019-06-07,246.36,249.0,246.06,248.28,68423470,16949585336.6,,
2019-06-10,249.55,250.65,245.2,249.0,62696710,15582010956.3,,
2019-06-11,235.51,239.0,235.11,235.89,67944000,16115167732.3,,
2019-06-13,236.55,241.07,232.55,240.49,75253430,17852206746.3,,
2019-06-14,240.55,243.8,237.1,238.8,50409780,12115076103.7,,
2019-06-17,239.0,240.87,237.5,237.8,33622230,8036458694.4,,
2019-06-18,237.25,241.99,236.36,241.8,48958470,11706132989.0,,
2019-06-19,242.95,242.95,238.7,240.4,33945380,8156723970.1,,
2019-06-20,242.0,244.99,241.4,244.1,64381820,15685985981.2,,
2019-06-21,243.0,243.9,237.56,238.02,61061660,14650470642.3,,
2019-06-24,239.06,240.75,238.42,239.09,27723430,6643127409.0,,
2019-06-25,238.98,239.2,234.2,236.7,38549170,9093981303.5,,
2019-06-26,236.8,241.37,235.81,240.59,39714300,9501367310.9,,
2019-06-27,240.42,242.44,238.3,240.5,48171380,11575678587.9,,
2019-06-28,240.0,241.23,237.87,238.55,33405070,8002503226.7,,
2019-07-01,240.98,243.9,240.21,242.98,50758220,12301680169.7,,
2019-07-02,242.51,242.74,239.7,241.2,28583620,6884237874.5,,
2019-07-03,241.0,243.7,240.17,241.51,32731470,7929103535.0,,
2019-07-04,241.97,243.0,240.81,242.82,25316980,6130734609.1,,
2019-07-05,242.91,243.5,241.61,242.83,27870840,6760464589.7,,
2019-07-08,242.13,243.3,240.68,243.3,28620550,6925195477.3,,
2019-07-09,243.0,243.7,241.87,242.74,26380230,6403927430.2,,
2019-07-10,243.1,245.5,242.01,243.76,41599760,10143952505.1,,
2019-07-11,244.5,244.97,240.17,241.3,33165890,8036453218.6,,
2019-07-12,241.29,241.5,236.37,237.02,47691520,11344426526.7,,
2019-07-15,237.9,238.59,234.23,235.27,45070430,10665551854.6,,
2019-07-16,234.68,235.3,232.25,234.75,36223090,8469613947.2,,
2019-07-17,234.32,238.04,233.5,234.63,33529510,7916484903.5,,
2019-07-18,234.0,236.4,233.5,234.78,23057060,5421952289.0,,
2019-07-19,236.34,237.93,232.32,232.85,34706170,8156962941.6,,
2019-07-22,233.0,233.98,228.57,230.35,37949300,8783436642.4,,
2019-07-23,230.5,232.83,228.52,232.48,36363560,8401389505.7,,
2019-07-24,233.7,234.0,229.9,230.65,27365890,6355386841.4,,
2019-07-25,230.0,234.65,229.02,232.9,33078390,7688444437.3,,
2019-07-26,232.4,233.99,230.25,230.55,25918140,6015905213.4,,
2019-07-29,230.75,233.74,230.18,232.8,18373570,4268129902.1,,
2019-07-30,233.03,236.0,231.13,236.0,34843870,8133168850.2,,
2019-07-31,237.5,237.55,233.11,233.49,50848520,11973417433.7,,
2019-08-01,232.15,232.46,228.5,229.5,56165810,12919251256.6,,
2019-08-02,224.91,226.88,220.3,220.81,94676140,21168981970.1,,
2019-08-05,219.72,224.0,219.45,222.24,49233230,10951329795.7,,
2019-08-06,222.82,226.88,222.3,226.01,48804210,10994183243.5,,
2019-08-07,225.85,227.6,221.9,222.25,49612760,11134426036.8,,
2019-08-08,224.6,225.9,223.18,223.93,31264340,7020281496.8,,
2019-08-09,224.05,224.36,220.67,220.67,31503650,7008035302.4,,
2019-08-12,222.38,222.99,219.74,222.3,28795640,6376561167.9,,
2019-08-13,221.31,225.75,220.07,223.18,46729240,10426580466.8,,
2019-08-14,224.1,224.25,216.6,217.11,52025460,11432328998.1,,
2019-08-15,218.5,218.94,212.88,214.59,68320490,14720511306.4,,
2019-08-16,215.9,216.75,213.91,215.05,38449500,8278137161.1,,
2019-08-19,217.0,218.2,214.06,217.4,37788830,8175727934.7,,
2019-08-20,217.75,219.23,215.53,216.0,37017510,8038759907.7,,
2019-08-21,216.97,219.5,215.8,218.62,42949600,9367396845.4,,
2019-08-22,218.21,220.4,217.35,219.5,45760130,10023740283.8,,
2019-08-23,220.2,223.1,217.86,219.5,54778400,12059412882.8,,
2019-08-26,217.5,219.64,216.53,218.5,35264670,7702639286.0,,
2019-08-27,218.95,219.05,215.61,217.89,51340690,11169112379.1,,
2019-08-28,218.07,219.08,217.18,218.3,30298300,6609291772.3,,
2019-08-29,218.49,221.5,218.05,221.5,35897160,7907146900.3,,
2019-08-30,221.94,225.2,221.21,224.2,58186220,13024846001.0,,
2019-09-02,224.1,227.84,223.41,226.68,38941480,8811801767.0,,
2019-09-03,225.95,226.25,222.05,224.0,44560910,9969137870.0,,
2019-09-04,225.3,227.5,224.69,227.1,41663520,9419148686.7,,
2019-09-05,229.5,230.93,228.36,230.79,54900790,12613786320.0,,
2019-09-06,231.0,231.2,228.36,229.02,37942350,8712649385.2,,
2019-09-09,229.88,230.87,227.61,229.0,22795060,5221598395.5,,
2019-09-10,228.5,235.23,227.1,233.3,60396660,14002586557.4,,
2019-09-11,233.49,235.9,232.62,234.72,41927500,9829198336.9,,
2019-09-12,234.9,235.42,232.81,234.57,38978190,9129512191.0,,
2019-09-13,234.12,235.0,231.91,233.0,23109620,5393664930.4,,
2019-09-16,235.0,235.53,233.2,235.32,39568910,9289730429.8,,
2019-09-17,235.22,237.2,233.99,235.89,55770430,13128176200.8,,
2019-09-18,235.8,236.45,234.45,235.3,25599810,6027760806.6,,
2019-09-19,234.86,235.49,233.12,234.98,39447820,9249295187.2,,
2019-09-20,235.0,235.5,230.72,232.0,40638980,9437218924.6,,
2019-09-23,231.7,232.17,229.05,229.7,28199640,6489165111.7,,
2019-09-24,230.0,231.99,227.11,227.5,43410340,9972579439.1,,
2019-09-25,226.5,228.3,225.3,228.09,37974670,8611835756.0,,
2019-09-26,228.21,230.9,227.71,229.09,32739690,7512187937.8,,
2019-09-27,229.2,229.96,228.05,228.05,18062510,4135961998.5,,
2019-09-30,228.5,229.0,226.05,227.71,30235910,6876686920.8,,
2019-10-01,227.55,229.56,226.49,226.49,29870590,6813487722.8,,
2019-10-02,226.05,226.63,223.03,223.5,42441850,9527050503.5,,
2019-10-03,223.6,225.64,222.61,224.08,38368040,8607791413.8,,
2019-10-04,224.9,226.06,221.87,222.76,32222650,7229037224.3,,
2019-10-07,223.13,227.8,222.41,227.55,40155510,9055294553.1,,
2019-10-08,227.77,228.18,225.15,226.03,31019500,7019632436.8,,
2019-10-09,226.03,229.0,225.52,227.7,39714120,9041797336.5,,
2019-10-10,227.89,228.94,225.62,228.5,31717090,7203071962.8,,
2019-10-11,229.5,231.2,228.97,230.31,37497240,8629478331.8,,
2019-10-14,230.29,230.67,227.82,228.4,34628680,7933452937.8,,
2019-10-15,228.78,229.88,227.0,229.4,30763750,7029710726.6,,
2019-10-16,229.05,231.2,229.05,231.0,39214000,9040056309.4,,
2019-10-17,230.7,233.5,230.52,233.5,46007620,10678748294.1,,
2019-10-18,233.2,236.03,232.8,235.55,42729350,10035121583.6,,
2019-10-21,236.0,236.88,234.04,234.94,28457490,6692570441.0,,
2019-10-22,235.02,239.77,235.0,239.77,40298890,9566243389.4,,
2019-10-23,239.2,240.18,237.76,239.57,34655410,8277292939.0,,
2019-10-24,239.63,242.78,239.06,242.78,40384770,9729515862.3,,
2019-10-25,242.52,242.77,237.85,240.0,49789040,11920857496.5,,
2019-10-28,240.5,242.33,235.25,237.03,39049350,9353118338.7,,
2019-10-29,237.1,240.2,236.0,240.11,41494140,9899718643.9,,
2019-10-30,239.69,242.2,237.85,239.51,43597180,10474892277.3,,
2019-10-31,240.7,242.0,234.01,234.89,60316780,14333282167.9,,
2019-11-01,235.35,236.74,232.8,236.4,39229280,9220837088.0,,
2019-11-05,239.6,240.98,236.7,238.53,43691630,10418811901.4,,
2019-11-06,238.42,239.02,236.52,239.02,33409220,7952301153.2,,
2019-11-07,238.11,242.95,237.71,242.5,44689490,10779450937.4,,
2019-11-08,241.42,241.68,238.7,240.17,30570360,7342414951.4,,
2019-11-11,239.0,242.4,238.31,241.5,27141630,6538637824.3,,
2019-11-12,241.9,243.74,239.5,239.87,35518510,8590798985.9,,
2019-11-13,238.91,239.57,235.81,237.21,31448020,7473242462.4,,
2019-11-14,237.62,239.13,236.82,237.5,34330750,8160757018.1,,
2019-11-15,237.9,240.18,236.45,240.0,30696890,7323638859.0,,
2019-11-18,240.57,241.23,236.36,237.45,32959720,7861032604.7,,
2019-11-19,237.6,239.82,237.2,239.25,29135880,6958331286.1,,
2019-11-20,238.6,240.2,237.1,237.78,28102170,6694764012.7,,
2019-11-21,237.44,238.0,235.8,237.15,24654430,5837423118.4,,
2019-11-22,236.59,240.19,236.53,238.13,33570690,8001650684.8,,
2019-11-25,238.68,239.75,237.21,237.98,17558180,4183426976.6,,
2019-11-26,238.08,238.1,234.35,235.0,58341360,13740719377.8,,
2019-11-27,235.26,236.45,233.51,234.22,21885350,5141770254.6,,
2019-11-28,234.2,235.5,233.1,235.2,18855690,4418997771.4,,
2019-11-29,234.65,235.14,231.97,233.98,27285350,6370105736.3,,
2019-12-02,234.59,236.37,233.0,233.77,28216350,6622698810.4,,
2019-12-03,233.49,234.06,230.13,230.66,26687260,6181173482.9,,
2019-12-04,230.72,232.24,229.5,231.59,24314550,5621094961.8,,
2019-12-05,231.89,232.15,229.03,231.71,23210580,5353284865.8,,
2019-12-06,232.0,235.14,231.55,235.14,33286170,7777357128.9,,
2019-12-09,235.5,237.5,234.3,237.04,31774040,7503116033.1,,
2019-12-10,236.6,239.29,236.0,237.91,36098910,8592139689.9,,
2019-12-11,237.81,241.23,237.7,240.32,44167850,10612153788.4,,
2019-12-12,242.0,242.3,240.09,241.05,36174650,8731105191.4,,
2019-12-13,242.0,243.25,241.1,241.21,33163750,8026327875.7,,
2019-12-16,242.48,242.48,240.13,241.45,25624180,6186560505.6,,
2019-12-17,241.8,242.96,241.0,241.6,33841520,8187207941.9,,
2019-12-18,241.3,246.25,240.36,246.2,55765490,13601102505.0,,
2019-12-19,246.2,248.4,243.1,244.0,59951760,14726176097.4,,
2019-12-20,244.6,245.4,243.72,244.71,32957750,8059444818.5,,
2019-12-23,244.71,249.19,244.07,248.8,23996810,5921982333.9,,
2019-12-24,248.8,249.89,247.27,248.67,21062040,5237753854.0,,
2019-12-25,248.99,249.3,247.11,248.04,7921260,1964919964.3,,
2019-12-26,248.2,249.24,246.71,248.24,12989080,3220751527.7,,
2019-12-27,248.55,252.95,248.55,252.06,31982760,8018118071.0,,
2019-12-30,252.1,256.0,250.73,254.75,43157360,10959893255.5,,
2020-01-03,255.99,258.19,253.7,255.0,35851840,9165474633.3,,
2020-01-06,254.75,254.84,251.4,253.9,22348300,5646009935.8,,
2020-01-08,253.57,259.15,253.03,259.15,40817240,10485882097.9,,
2020-01-09,259.4,261.76,257.01,257.99,38329020,9936032087.9,,
2020-01-10,257.86,259.25,256.88,258.19,18851390,4864405366.3,,
2020-01-13,258.3,262.4,257.15,262.4,25855010,6719255698.1,,
2020-01-14,262.5,263.22,258.62,259.05,31125740,8103825686.4,,
2020-01-15,258.49,258.91,254.21,256.31,49361790,12661740755.8,,
2020-01-16,257.11,259.51,256.1,257.51,40246770,10367670370.1,,
2020-01-17,258.2,262.82,257.75,262.5,44914290,11730973230.7,,
2020-01-20,263.2,266.97,261.8,266.28,29797710,7891039716.6,,
2020-01-21,265.5,268.9,263.02,268.06,38082090,10116243295.7,,
2020-01-22,268.72,270.8,265.5,266.54,44282490,11869000221.9,,
2020-01-23,264.64,266.89,262.24,263.73,40604170,10758037619.6,,
2020-01-24,264.5,267.5,264.21,265.49,27340100,7262832432.3,,
2020-01-27,261.0,262.1,255.32,255.32,56453370,14573355407.9,,
2020-01-28,257.0,258.84,254.1,257.7,48137360,12365444789.1,,
2020-01-29,258.4,261.57,257.61,259.94,35047940,9098209650.8,,
2020-01-30,258.0,258.69,255.27,257.31,31769340,8167114682.7,,
2020-01-31,258.5,259.2,252.17,252.2,47921560,12249844290.7,,
2020-02-03,251.8,254.96,251.1,253.99,52728460,13363918755.6,,
2020-02-04,255.3,257.38,252.9,255.4,49786360,12692962569.8,,
2020-02-05,255.89,257.66,253.14,255.2,50756570,12992374109.8,,
2020-02-06,256.5,258.0,251.86,252.11,43615980,11098851157.0,,
2020-02-07,253.1,254.3,248.73,254.3,50226630,12648688569.6,,
2020-02-10,254.55,255.73,252.07,252.26,35220690,8929308973.1,,
2020-02-11,253.75,259.77,253.0,254.5,79454730,20381955261.5,,
2020-02-12,255.4,255.49,252.31,254.5,52523300,13351886412.8,,
2020-02-13,253.62,255.18,252.5,253.89,36730840,9314224120.0,,
2020-02-14,254.4,254.4,251.4,251.75,30017380,7579007855.0,,
2020-02-17,252.5,253.1,250.13,251.36,26429380,6637504387.0,,
2020-02-18,250.07,250.44,247.57,249.2,36365950,9054245995.6,,
2020-02-19,250.37,250.68,247.95,249.7,25798890,6437007441.5,,
2020-02-20,250.03,252.17,249.13,250.15,30717360,7704063757.8,,
2020-02-21,248.35,251.49,247.24,250.8,27762930,6926329901.6,,
2020-02-25,247.98,249.0,245.17,245.19,41055780,10141332087.8,,
2020-02-26,244.75,251.21,243.22,250.8,67757850,16724373957.7,,
2020-02-27,247.5,248.98,242.0,242.88,58240400,14287528242.1,,
2020-02-28,235.0,239.0,231.0,233.36,124633310,29250123419.3,,
2020-03-02,238.93,241.0,218.86,228.17,101986040,23615359168.5,,
2020-03-03,233.0,239.0,232.28,236.63,83653950,19695761022.1,,
2020-03-04,234.13,236.7,232.62,235.27,54274670,12738292785.5,,
2020-03-05,237.0,238.72,230.64,232.33,57083760,13359836777.1,,
2020-03-06,228.0,229.2,216.67,219.99,104446900,23122055667.7,,
2020-03-10,197.99,212.74,184.86,201.2,244541800,49385427971.3,,
2020-03-11,202.0,204.33,192.05,194.53,138304030,27368963511.9,,
2020-03-12,185.15,187.87,173.14,175.91,197972880,35646674940.5,,
2020-03-13,175.0,199.52,174.3,198.6,263038280,50434232135.0,,
2020-03-16,194.0,196.7,186.0,195.85,174273600,33462089397.7,,
2020-03-17,195.0,204.78,183.8,184.01,184148390,35134438033.5,,
2020-03-18,179.0,182.2,172.15,174.27,155008180,27438382586.0,,
2020-03-19,178.5,190.15,173.06,189.51,187427700,34507099921.0,,
2020-03-20,198.62,201.86,192.05,195.69,170582970,33640155970.2,,
2020-03-23,188.0,190.99,182.1,183.37,157891450,29394019795.5,,
2020-03-24,193.3,195.0,189.1,192.64,104881990,20144255967.3,,
2020-03-25,196.38,201.0,182.32,188.08,187978350,36047953308.7,,
2020-03-26,187.69,191.2,182.8,188.07,111602370,20794391118.5,,
2020-03-27,188.05,188.97,180.17,180.38,114277750,20992083168.9,,
2020-03-30,177.0,183.2,174.9,183.0,94334680,16984102870.2,,
2020-03-31,186.0,188.77,184.25,187.21,114026920,21273110563.5,,
2020-04-01,183.2,185.47,182.0,184.78,76826820,14152323782.7,,
2020-04-02,188.3,189.9,182.0,186.95,125636360,23370357267.7,,
2020-04-03,186.6,187.49,184.28,185.64,92860290,17235065518.9,,
2020-04-06,187.52,192.02,186.42,190.7,77864920,14703005110.4,,
2020-04-07,193.02,200.54,193.02,197.63,136421670,26938901533.1,,
2020-04-08,196.02,200.29,195.12,200.29,89980980,17786713217.2,,
2020-04-09,202.4,205.44,199.3,203.61,109981630,22320788796.1,,
2020-04-10,201.85,202.75,200.7,201.99,28758250,5800209935.8,,
2020-04-13,202.0,202.16,197.32,198.26,41284390,8212681043.4,,
2020-04-14,199.99,202.85,196.1,197.37,80220070,16029896035.5,,
2020-04-15,196.0,196.25,186.06,186.07,98164460,18670648932.7,,
2020-04-16,187.22,191.67,183.53,188.5,109174870,20595306653.4,,
2020-04-17,192.5,192.7,188.28,191.8,71727940,13685370762.7,,
2020-04-20,190.6,192.23,187.31,189.32,62240080,11794682206.4,,
2020-04-21,185.54,187.5,183.65,186.05,94307290,17514787767.5,,
2020-04-22,185.01,191.94,184.5,190.2,75361890,14242707865.6,,
2020-04-23,191.99,192.5,188.68,190.94,62759650,11973068616.3,,
2020-04-24,189.73,191.65,187.7,188.91,55313850,10472460449.3,,
2020-04-27,189.98,190.5,188.43,188.9,43711720,8280718574.0,,
2020-04-28,188.5,194.22,188.17,192.8,78584780,15058997718.5,,
2020-04-29,194.46,195.8,192.86,195.8,69842140,13579539158.7,,
2020-04-30,196.51,199.7,195.46,197.25,87198650,17208241261.6,,
2020-05-04,195.68,195.68,193.26,193.69,56398200,10956456919.7,,
2020-05-05,195.51,196.46,194.0,194.75,35439260,6913652876.1,,
2020-05-06,195.0,197.23,194.3,195.7,49561410,9707394359.8,,
2020-05-07,196.0,198.15,195.06,195.51,57728990,11343545876.3,,
2020-05-08,196.0,196.25,194.6,196.02,33836340,6617841364.8,,
2020-05-12,193.3,198.0,191.2,191.4,67656880,13070048549.5,,
2020-05-13,190.05,190.6,186.66,187.31,63466110,11961690830.5,,
2020-05-14,186.5,188.2,183.5,183.81,76682120,14231605183.4,,
2020-05-15,186.13,186.78,183.33,183.85,63148140,11679302654.5,,
2020-05-18,186.33,190.0,185.4,188.93,77545890,14534902238.5,,
2020-05-19,190.37,192.55,186.8,189.0,105324020,19951575701.7,,
2020-05-20,188.49,193.98,186.6,193.98,93343040,17813722381.1,,
2020-05-21,194.0,196.31,191.5,192.4,79541950,15420063130.0,,
2020-05-22,190.97,191.25,188.6,188.9,57013570,10819219615.2,,
2020-05-25,189.62,191.31,188.8,191.0,23140090,4393812737.8,,
2020-05-26,193.0,196.1,192.11,194.0,79312200,15409981368.9,,
2020-05-27,194.0,198.97,193.32,198.51,116074210,22860566656.3,,
2020-05-28,199.31,205.0,198.4,205.0,117179670,23677007418.1,,
2020-05-29,204.11,204.4,199.17,200.5,106653140,21465081835.5,,
2020-06-01,203.1,205.93,201.81,203.66,65650670,13373648341.9,,
2020-06-02,204.67,212.0,204.0,212.0,116868310,24294100965.5,,
2020-06-03,214.0,221.92,213.51,221.5,145043730,31549092543.7,,
2020-06-04,220.67,221.0,212.55,213.1,122494020,26485488602.2,,
2020-06-05,215.13,219.93,213.6,219.1,88658860,19225352020.3,,
2020-06-08,219.8,223.15,217.45,220.3,88826700,19572072820.0,,
2020-06-09,221.13,221.88,215.44,217.23,69166250,15045754084.5,,
2020-06-10,217.0,217.58,211.82,212.53,91895460,19662728515.9,,
2020-06-11,208.91,209.24,206.01,208.35,70033060,14524836992.8,,
2020-06-15,205.07,207.85,202.3,207.32,75996510,15576360955.0,,
2020-06-16,210.28,212.19,207.52,207.76,66559110,13980584331.2,,
2020-06-17,208.52,210.35,206.94,208.14,56578870,11802788689.2,,
2020-06-18,207.8,208.1,202.72,203.77,72275760,14802264834.6,,
2020-06-19,205.44,209.2,204.55,207.0,75045510,15554563362.6,,
2020-06-22,206.7,207.95,204.28,206.4,58664110,12074076979.8,,
2020-06-23,207.7,209.74,206.43,207.3,53487940,11137767479.7,,
2020-06-25,201.0,207.0,200.75,206.92,71495220,14541271980.8,,
2020-06-26,206.97,207.5,201.76,203.15,46690640,9536028546.0,,
2020-06-29,201.0,205.86,200.97,205.8,43082680,8775787315.9,,
2020-06-30,205.7,206.0,202.36,203.22,43754960,8909592214.0,,
2020-07-02,205.0,210.15,204.28,209.6,76382050,15895629292.0,,
2020-07-03,210.0,211.97,209.0,210.95,50644210,10651660815.1,,
2020-07-06,212.97,216.79,212.94,214.61,55455110,11914952236.6,,
2020-07-07,213.0,214.23,210.51,210.53,44728560,9483841870.2,,
2020-07-08,210.8,212.29,209.3,210.97,42068480,8859053776.1,,
2020-07-09,210.7,211.7,208.1,209.11,45189000,9485167255.3,,
2020-07-10,207.51,212.6,206.57,212.28,50706520,10603240360.5,,
2020-07-13,213.87,214.2,208.11,208.39,51331610,10836025409.7,,
2020-07-14,208.38,209.58,205.7,209.5,66035020,13674397301.5,,
2020-07-15,210.29,211.8,207.65,211.09,49529010,10392614438.1,,
2020-07-16,209.66,212.6,208.63,211.35,39030370,8222468883.2,,
2020-07-17,211.69,212.18,209.86,210.81,36140220,7621648287.8,,
2020-07-20,210.27,214.48,209.08,213.89,44507600,9408789104.0,,
2020-07-21,215.0,219.1,214.38,215.73,75649160,16436006752.1,,
2020-07-22,215.98,217.65,213.56,216.71,48441000,10453875884.8,,
2020-07-23,217.5,219.28,215.0,215.41,43424820,9454102078.5,,
2020-07-24,214.8,217.41,197.73,215.97,53567220,11521604596.7,,
2020-07-27,216.7,218.38,215.15,216.9,38321750,8310553242.2,,
2020-07-28,216.81,217.42,215.25,215.53,24610340,5319231657.0,,
2020-07-29,215.89,219.18,215.63,219.18,41346230,9005920588.0,,
2020-07-30,218.71,218.88,215.34,218.15,51264970,11138328730.9,,
2020-07-31,218.19,221.98,217.43,221.57,59709710,13145917240.5,,
2020-08-03,222.27,228.36,221.3,226.72,64556650,14565232568.0,,
2020-08-04,227.39,228.85,225.63,227.16,42017490,9543108136.4,,
2020-08-05,228.15,229.17,224.31,226.4,54642900,12399212426.2,,
2020-08-06,226.75,227.43,224.35,226.0,30164090,6807374079.6,,
2020-08-07,225.0,227.6,224.46,227.28,35640160,8061489862.1,,
2020-08-10,227.96,228.7,224.51,225.99,43502880,9837842413.7,,
2020-08-11,226.43,234.73,226.21,232.65,81875170,18901430660.7,,
2020-08-12,233.12,242.5,233.03,242.4,101002270,24086072932.3,,
2020-08-13,242.2,244.04,238.57,241.39,85720330,20686038715.6,,
2020-08-14,242.0,242.22,238.47,239.99,44284550,10611904575.6,,
2020-08-17,240.8,242.35,234.5,237.8,77120410,18405007815.5,,
2020-08-18,236.88,239.83,235.69,236.3,36762880,8727611405.3,,
2020-08-19,235.85,240.75,235.19,239.4,38234650,9128470275.9,,
2020-08-20,238.44,238.51,230.33,232.48,116941150,27336230596.3,,
2020-08-21,233.3,236.5,227.35,231.22,138913060,32170258945.3,,
2020-08-24,232.5,233.7,230.2,231.81,44546800,10345016893.4,,
2020-08-25,232.3,232.97,226.9,228.08,58979870,13519382620.3,,
2020-08-26,228.3,229.4,224.7,227.8,75779450,17191544879.4,,
2020-08-27,227.87,229.98,225.6,226.23,51031070,11613583692.0,,
2020-08-28,227.0,228.1,225.19,226.3,40748090,9232406392.9,,
2020-08-31,227.0,229.71,225.0,226.1,62015070,14071375876.6,,
2020-09-01,226.7,227.97,226.01,227.64,37550370,8522787144.6,,
2020-09-02,228.56,228.75,220.85,222.57,77854040,17450608746.8,,
2020-09-03,221.67,224.23,218.0,218.32,69470720,15382475469.6,,
2020-09-04,218.0,222.5,216.75,222.21,70670060,15500726113.3,,
2020-09-07,221.5,224.2,220.5,221.32,59334960,13178570253.6,,
2020-09-08,222.0,222.48,216.29,217.68,70024350,15302879362.2,,
2020-09-09,217.01,218.88,216.8,218.0,48062980,10478057857.9,,
2020-09-10,218.24,222.15,215.79,220.6,71198540,15594540161.9,,
2020-09-11,221.46,223.15,219.75,221.07,45688920,10116610895.1,,
2020-09-14,222.31,227.54,222.13,227.37,62906200,14157337173.7,,
2020-09-15,228.22,231.95,227.39,231.5,61905270,14255629551.8,,
2020-09-16,231.72,232.6,230.15,231.06,39605930,9156984436.9,,
2020-09-17,229.1,231.75,228.57,231.46,49126710,11305308495.3,,
2020-09-18,232.0,232.59,229.0,230.3,54624840,12588932834.6,,
2020-09-21,229.88,230.07,223.49,226.25,70303620,15914876384.9,,
2020-09-22,226.0,230.28,225.46,229.88,66622080,15206482113.8,,
2020-09-23,230.02,232.1,227.61,228.5,71299220,16403578895.1,,
2020-09-24,227.63,231.1,225.75,228.17,81995110,18732362394.8,,
2020-09-25,229.0,229.3,226.25,228.24,60248340,13705991460.3,,
